hhid,round,comment,LivestockID,animaltype,gender,s6q1,s6q2,s6q3,s6q4,s6q5,s6q6,s6q7,s6q66,s6q67
5053,1,,Camels(Male),Camels,Male,4,4,3,0,,,,,
5053,1,,Cattle(Male),Cattle,Male,0,,,,,,,,
5053,1,,Sheep(Female),Sheep,Female,25,25,19,0,12,0,12,,
5053,1,,Goats(Female),Goats,Female,20,20,14,10,6,4,2,,
5053,1,,Cattle(Female),Cattle,Female,0,,,,,,,,
5053,1,,Sheep(Male),Sheep,Male,7,7,4,0,,,,,
5053,1,,Camels(Female),Camels,Female,3,3,2,0,2,0,2,,
5053,2,,Cattle(Male),Cattle,Male,0,0,0,0,,,,,
5053,2,,Goats(Male),Goats,Male,13,13,8,0,,,,,
5053,2,,Camels(Male),Camels,Male,3,3,2,0,,,,,
5053,2,,Cattle(Female),Cattle,Female,0,0,0,0,0,0,0,,
5053,2,,Camels(Female),Camels,Female,3,3,3,0,2,0,2,,
5053,2,,Sheep(Female),Sheep,Female,40,40,30,0,30,0,30,,
5053,2,,Sheep(Male),Sheep,Male,26,26,16,0,,,,,
5053,2,,Goats(Female),Goats,Female,22,22,10,0,8,0,8,,
5053,3,0,Sheep(Female),Sheep,Female,40,40,25,0,12,0,12,,
5053,3,0,Camels(Male),Camels,Male,5,5,3,0,,,,,
5053,3,0,Cattle(Male),Cattle,Male,0,,,,,,,,
5053,3,0,Camels(Female),Camels,Female,7,7,4,0,4,0,4,,
5053,3,0,Cattle(Female),Cattle,Female,0,,,,,,,,
5053,3,0,Sheep(Male),Sheep,Male,13,13,6,0,,,,,
5053,3,0,Goats(Male),Goats,Male,0,,,,,,,,
5053,3,0,Goats(Female),Goats,Female,30,30,18,0,12,0,12,,
5053,4,0,Cattle(Female),Cattle,Female,0,,,,,,,,
5053,4,0,Camels(Female),Camels,Female,5,5,2,0,0,0,0,,
5053,4,0,Sheep(Male),Sheep,Male,4,4,1,0,,,,,
5053,4,0,Cattle(Male),Cattle,Male,0,,,,,,,,
5053,4,0,Goats(Female),Goats,Female,38,33,30,4,14,4,10,,
5053,4,0,Camels(Male),Camels,Male,2,2,2,0,,,,,
5053,4,0,Goats(Male),Goats,Male,7,7,2,0,,,,,
5053,4,0,Sheep(Female),Sheep,Female,26,26,20,20,10,0,10,,
5053,5,0,Camels(Male),Camels,Male,6,6,4,0,,,,,
5053,5,0,Cattle(Male),Cattle,Male,0,,,,,,,,
5053,5,0,Cattle(Female),Cattle,Female,0,,,,,,,,
5053,5,0,Camels(Female),Camels,Female,6,6,2,0,2,0,2,,
5053,5,0,Sheep(Male),Sheep,Male,12,12,7,0,,,,,
5053,5,0,Sheep(Female),Sheep,Female,19,19,13,0,13,0,13,,
5053,5,0,Goats(Male),Goats,Male,9,9,5,0,,,,,
5053,5,0,Goats(Female),Goats,Female,30,30,25,0,25,0,25,,
5053,6,0,Goats(Male),Goats,Male,5,5,5,0,,,,,
5053,6,0,Cattle(Male),Cattle,Male,0,,,,,,,,
5053,6,0,Camels(Male),Camels,Male,5,5,5,0,,,,,
5053,6,0,Sheep(Female),Sheep,Female,23,23,20,0,20,0,20,,
5053,6,0,Camels(Female),Camels,Female,6,6,6,0,1,0,1,,
5053,6,0,Goats(Female),Goats,Female,10,10,10,0,5,0,5,,
5053,6,0,Sheep(Male),Sheep,Male,12,12,10,0,,,,,
5053,6,0,Cattle(Female),Cattle,Female,0,,,,,,,,
5053,7,,Sheep Both,Sheep,Both,100,100,,,,,,,
5053,7,,Camel Both,Camels,Both,44,20,,,,,,,
5053,7,,Goat Both,Goats,Both,112,60,,,,,,,
5054,1,,Cattle(Male),Cattle,Male,0,,,,,,,,
5054,1,,Cattle(Female),Cattle,Female,0,,,,,,,,
5054,1,,Sheep(Male),Sheep,Male,0,,,,,,,,
5054,1,,Sheep(Female),Sheep,Female,3,3,3,3,3,3,0,,
5054,1,,Camels(Female),Camels,Female,0,,,,,,,,
5054,1,,Camels(Male),Camels,Male,0,,,,,,,,
5054,1,,Goats(Female),Goats,Female,10,10,8,8,8,8,0,,
5054,1,,Goats(Male),Goats,Male,5,5,0,5,,,,,
5054,2,,Goats(Male),Goats,Male,3,3,0,3,,,,,
5054,2,,Sheep(Female),Sheep,Female,3,3,3,3,1,1,0,,
5054,2,,Camels(Female),Camels,Female,0,0,0,0,0,0,0,,
5054,2,,Camels(Male),Camels,Male,0,0,0,0,,,,,
5054,2,,Goats(Female),Goats,Female,7,7,5,7,5,5,0,,
5054,2,,Sheep(Male),Sheep,Male,0,0,0,0,,,,,
5054,2,,Cattle(Male),Cattle,Male,0,0,0,0,,,,,
5054,2,,Cattle(Female),Cattle,Female,0,0,0,0,0,0,0,,
5054,3,0,Cattle(Female),Cattle,Female,0,,,,,,,,
5054,3,0,Camels(Male),Camels,Male,0,,,,,,,,
5054,3,0,Goats(Male),Goats,Male,1,1,1,1,,,,,
5054,3,0,Camels(Female),Camels,Female,0,,,,,,,,
5054,3,0,Goats(Female),Goats,Female,6,6,4,4,2,2,0,,
5054,3,0,Sheep(Female),Sheep,Female,3,3,2,0,1,0,1,,
5054,3,0,Cattle(Male),Cattle,Male,0,,,,,,,,
5054,3,0,Sheep(Male),Sheep,Male,0,,,,,,,,
5054,4,0,Cattle(Male),Cattle,Male,0,,,,,,,,
5054,4,0,Sheep(Female),Sheep,Female,3,3,2,0,2,0,2,,
5054,4,0,Sheep(Male),Sheep,Male,3,3,3,0,,,,,
5054,4,0,Cattle(Female),Cattle,Female,0,,,,,,,,
5054,4,0,Camels(Female),Camels,Female,1,1,1,0,0,0,0,,
5054,4,0,Goats(Female),Goats,Female,10,10,6,10,6,6,0,,
5054,4,0,Camels(Male),Camels,Male,0,,,,,,,,
5054,4,0,Goats(Male),Goats,Male,3,3,0,3,,,,,
5054,5,0,Cattle(Male),Cattle,Male,0,,,,,,,,
5054,5,0,Cattle(Female),Cattle,Female,0,,,,,,,,
5054,5,0,Goats(Female),Goats,Female,6,6,5,2,4,2,2,,
5054,5,0,Camels(Female),Camels,Female,2,2,1,0,1,0,1,,
5054,5,0,Sheep(Female),Sheep,Female,1,1,1,0,0,0,0,,
5054,5,0,Camels(Male),Camels,Male,1,1,1,0,,,,,
5054,5,0,Goats(Male),Goats,Male,4,4,0,2,,,,,
5054,5,0,Sheep(Male),Sheep,Male,0,,,,,,,,
5054,6,0,Sheep(Female),Sheep,Female,6,6,5,0,3,0,3,,
5054,6,0,Camels(Female),Camels,Female,3,3,1,0,1,0,1,,
5054,6,0,Sheep(Male),Sheep,Male,4,4,2,0,,,,,
5054,6,0,Goats(Male),Goats,Male,1,1,1,0,,,,,
5054,6,0,Goats(Female),Goats,Female,0,,,,,,,,
5054,6,0,Cattle(Female),Cattle,Female,0,,,,,,,,
5054,6,0,Cattle(Male),Cattle,Male,0,,,,,,,,
5054,6,0,Camels(Male),Camels,Male,0,,,,,,,,
5054,7,,Goat Both,Goats,Both,9,9,,,,,,,
5055,1,,Cattle(Female),Cattle,Female,0,,,,,,,,
5055,1,,Goats(Female),Goats,Female,14,14,10,0,6,0,6,,
5055,1,,Sheep(Male),Sheep,Male,3,3,3,0,,,,,
5055,1,,Sheep(Female),Sheep,Female,17,17,12,0,7,0,7,,
5055,1,,Goats(Male),Goats,Male,2,2,2,0,,,,,
5055,1,,Camels(Female),Camels,Female,1,1,1,0,1,0,1,,
5055,1,,Camels(Male),Camels,Male,2,2,2,0,,,,,
5055,1,,Cattle(Male),Cattle,Male,0,,,,,,,,
5055,2,,Camels(Female),Camels,Female,1,1,1,0,0,0,0,,
5055,2,,Cattle(Male),Cattle,Male,0,0,0,0,,,,,
5055,2,,Sheep(Male),Sheep,Male,3,3,1,0,,,,,
5055,2,,Goats(Male),Goats,Male,4,4,2,0,,,,,
5055,2,,Camels(Male),Camels,Male,3,3,2,0,,,,,
5055,2,,Goats(Female),Goats,Female,16,16,10,4,10,4,6,,
5055,2,,Sheep(Female),Sheep,Female,18,18,10,0,10,0,10,,
5055,2,,Cattle(Female),Cattle,Female,1,1,1,0,0,0,0,,
5055,3,0,Sheep(Male),Sheep,Male,10,10,6,0,,,,,
5055,3,0,Camels(Female),Camels,Female,0,,,,,,,,
5055,3,0,Cattle(Male),Cattle,Male,0,,,,,,,,
5055,3,0,Camels(Male),Camels,Male,3,3,2,0,,,,,
5055,3,0,Sheep(Female),Sheep,Female,20,20,15,1,3,0,3,,
5055,3,0,Goats(Male),Goats,Male,10,10,7,1,,,,,
5055,3,0,Cattle(Female),Cattle,Female,1,1,1,0,1,0,1,,
5055,3,0,Goats(Female),Goats,Female,20,20,15,0,5,0,5,,
5055,4,0,Camels(Male),Camels,Male,3,3,2,1,,,,,
5055,4,0,Cattle(Female),Cattle,Female,1,1,0,0,0,0,0,,
5055,4,0,Cattle(Male),Cattle,Male,0,,,,,,,,
5055,4,0,Goats(Female),Goats,Female,10,10,7,6,7,3,4,,
5055,4,0,Sheep(Male),Sheep,Male,8,8,5,2,,,,,
5055,4,0,Camels(Female),Camels,Female,0,,,,,,,,
5055,4,0,Sheep(Female),Sheep,Female,16,16,12,12,8,2,6,,
5055,4,0,Goats(Male),Goats,Male,7,7,4,7,,,,,
5055,5,0,Camels(Female),Camels,Female,2,2,1,0,0,0,0,,
5055,5,0,Cattle(Female),Cattle,Female,0,,,,,,,,
5055,5,0,Sheep(Male),Sheep,Male,6,6,4,2,,,,,
5055,5,0,Camels(Male),Camels,Male,2,2,2,0,,,,,
5055,5,0,Cattle(Male),Cattle,Male,0,,,,,,,,
5055,5,0,Goats(Female),Goats,Female,10,10,8,10,4,4,0,,
5055,5,0,Sheep(Female),Sheep,Female,10,10,6,10,0,0,0,,
5055,5,0,Goats(Male),Goats,Male,0,,,,,,,,
5055,6,0,Cattle(Female),Cattle,Female,0,,,,,,,,
5055,6,0,Camels(Male),Camels,Male,1,1,0,0,,,,,
5055,6,0,Goats(Male),Goats,Male,5,5,2,5,,,,,
5055,6,0,Sheep(Male),Sheep,Male,3,3,0,3,,,,,
5055,6,0,Sheep(Female),Sheep,Female,4,4,4,4,0,0,0,,
5055,6,0,Goats(Female),Goats,Female,8,8,8,8,3,3,0,,
5055,6,0,Camels(Female),Camels,Female,2,2,1,0,1,0,1,,
5055,6,0,Cattle(Male),Cattle,Male,0,,,,,,,,
5055,7,,Goat Both,Goats,Both,60,25,,,,,,,
5055,7,,Sheep Both,Sheep,Both,40,20,,,,,,,
5055,7,,Camel Both,Camels,Both,20,7,,,,,,,
5056,1,,Goats(Female),Goats,Female,4,4,4,0,4,0,4,,
5056,1,,Goats(Male),Goats,Male,4,4,2,0,,,,,
5056,1,,Sheep(Female),Sheep,Female,22,22,16,0,16,8,8,,
5056,1,,Cattle(Male),Cattle,Male,1,1,1,0,,,,,
5056,1,,Sheep(Male),Sheep,Male,6,6,2,0,,,,,
5056,1,,Camels(Female),Camels,Female,0,,,,,,,,
5056,1,,Camels(Male),Camels,Male,1,1,1,0,,,,,
5056,1,,Cattle(Female),Cattle,Female,0,,,,,,,,
5056,2,,Cattle(Female),Cattle,Female,1,1,1,0,0,0,0,,
5056,2,,Camels(Female),Camels,Female,0,0,0,0,0,0,0,,
5056,2,,Sheep(Female),Sheep,Female,10,10,5,0,0,0,0,,
5056,2,,Goats(Male),Goats,Male,3,3,2,0,,,,,
5056,2,,Sheep(Male),Sheep,Male,2,2,1,0,,,,,
5056,2,,Goats(Female),Goats,Female,8,8,4,0,3,0,3,,
5056,2,,Cattle(Male),Cattle,Male,1,1,1,0,,,,,
5056,2,,Camels(Male),Camels,Male,1,1,1,0,,,,,
5056,3,0,Cattle(Male),Cattle,Male,0,,,,,,,,
5056,3,0,Camels(Female),Camels,Female,0,,,,,,,,
5056,3,0,Sheep(Male),Sheep,Male,7,7,2,0,,,,,
5056,3,0,Camels(Male),Camels,Male,1,1,1,0,,,,,
5056,3,0,Goats(Male),Goats,Male,1,1,0,0,,,,,
5056,3,0,Goats(Female),Goats,Female,3,3,2,0,2,0,2,,
5056,3,0,Cattle(Female),Cattle,Female,0,,,,,,,,
5056,3,0,Sheep(Female),Sheep,Female,15,15,2,0,2,0,2,,
5056,4,0,Sheep(Male),Sheep,Male,9,9,6,0,,,,,
5056,4,0,Sheep(Female),Sheep,Female,30,30,15,0,15,0,15,,
5056,4,0,Cattle(Male),Cattle,Male,0,,,,,,,,
5056,4,0,Goats(Male),Goats,Male,4,4,2,0,,,,,
5056,4,0,Cattle(Female),Cattle,Female,0,,,,,,,,
5056,4,0,Camels(Female),Camels,Female,0,,,,,,,,
5056,4,0,Goats(Female),Goats,Female,6,6,4,2,4,2,2,,
5056,4,0,Camels(Male),Camels,Male,1,1,1,0,,,,,
5056,5,0,Cattle(Female),Cattle,Female,0,,,,,,,,
5056,5,0,Camels(Female),Camels,Female,0,,,,,,,,
5056,5,0,Sheep(Male),Sheep,Male,0,,,,,,,,
5056,5,0,Cattle(Male),Cattle,Male,0,,,,,,,,
5056,5,0,Camels(Male),Camels,Male,1,1,1,1,,,,,
5056,5,0,Goats(Male),Goats,Male,2,2,2,2,,,,,
5056,5,0,Sheep(Female),Sheep,Female,26,26,20,0,8,0,8,,
5056,5,0,Goats(Female),Goats,Female,8,8,6,4,4,3,1,,
5056,6,0,Cattle(Female),Cattle,Female,0,,,,,,,,
5056,6,0,Camels(Female),Camels,Female,0,,,,,,,,
5056,6,0,Camels(Male),Camels,Male,0,,,,,,,,
5056,6,0,Sheep(Male),Sheep,Male,0,,,,,,,,
5056,6,0,Sheep(Female),Sheep,Female,0,,,,,,,,
5056,6,0,Goats(Male),Goats,Male,0,,,,,,,,
5056,6,0,Cattle(Male),Cattle,Male,0,,,,,,,,
5056,6,0,Goats(Female),Goats,Female,0,,,,,,,,
5057,1,,Cattle(Male),Cattle,Male,0,,,,,,,,
5057,1,,Cattle(Female),Cattle,Female,0,,,,,,,,
5057,1,,Sheep(Male),Sheep,Male,2,2,1,0,,,,,
5057,1,,Goats(Female),Goats,Female,10,10,7,0,5,0,5,,
5057,1,,Camels(Male),Camels,Male,4,4,3,0,,,,,
5057,1,,Sheep(Female),Sheep,Female,6,6,4,0,4,0,4,,
5057,1,,Goats(Male),Goats,Male,4,4,2,0,,,,,
5057,1,,Camels(Female),Camels,Female,4,4,3,0,2,0,2,,
5057,2,,Cattle(Male),Cattle,Male,0,0,0,0,,,,,
5057,2,,Goats(Female),Goats,Female,11,11,7,0,5,0,5,,
5057,2,,Goats(Male),Goats,Male,3,3,1,0,,,,,
5057,2,,Sheep(Male),Sheep,Male,3,3,1,0,,,,,
5057,2,,Sheep(Female),Sheep,Female,12,12,9,0,7,0,7,,
5057,2,,Cattle(Female),Cattle,Female,0,0,0,0,0,0,0,,
5057,2,,Camels(Male),Camels,Male,3,3,3,0,,,,,
5057,2,,Camels(Female),Camels,Female,4,4,4,0,0,0,0,,
5057,3,0,Cattle(Male),Cattle,Male,0,,,,,,,,
5057,3,0,Goats(Male),Goats,Male,12,12,8,0,,,,,
5057,3,0,Camels(Female),Camels,Female,7,7,7,0,5,0,5,,
5057,3,0,Cattle(Female),Cattle,Female,0,,,,,,,,
5057,3,0,Camels(Male),Camels,Male,10,10,5,0,,,,,
5057,3,0,Sheep(Male),Sheep,Male,20,20,13,0,,,,,
5057,3,0,Goats(Female),Goats,Female,20,20,15,0,8,0,8,,
5057,3,0,Sheep(Female),Sheep,Female,32,32,20,0,7,0,7,,
5057,4,0,Camels(Female),Camels,Female,5,5,4,0,0,0,0,,
5057,4,0,Sheep(Male),Sheep,Male,25,25,15,0,,,,,
5057,4,0,Goats(Male),Goats,Male,13,13,10,0,,,,,
5057,4,0,Cattle(Male),Cattle,Male,0,,,,,,,,
5057,4,0,Goats(Female),Goats,Female,20,20,13,15,13,8,5,,
5057,4,0,Camels(Male),Camels,Male,4,4,4,0,,,,,
5057,4,0,Cattle(Female),Cattle,Female,0,,,,,,,,
5057,4,0,Sheep(Female),Sheep,Female,48,48,28,0,20,0,20,,
5057,5,0,Cattle(Male),Cattle,Male,0,,,,,,,,
5057,5,0,Cattle(Female),Cattle,Female,1,1,1,0,0,0,0,,
5057,5,0,Camels(Female),Camels,Female,5,5,3,2,2,2,0,,
5057,5,0,Goats(Female),Goats,Female,15,15,10,3,5,3,2,,
5057,5,0,Goats(Male),Goats,Male,14,14,10,0,,,,,
5057,5,0,Sheep(Male),Sheep,Male,10,10,7,0,,,,,
5057,5,0,Camels(Male),Camels,Male,3,3,3,0,,,,,
5057,5,0,Sheep(Female),Sheep,Female,30,30,24,0,6,0,6,,
5057,6,0,Sheep(Male),Sheep,Male,3,3,1,0,,,,,
5057,6,0,Goats(Male),Goats,Male,3,3,1,0,,,,,
5057,6,0,Cattle(Male),Cattle,Male,0,,,,,,,,
5057,6,0,Goats(Female),Goats,Female,17,17,15,0,15,0,.b,,
5057,6,0,Sheep(Female),Sheep,Female,22,22,17,0,17,0,.b,,
5057,6,0,Camels(Female),Camels,Female,0,,,,,,,,
5057,6,0,Cattle(Female),Cattle,Female,0,,,,,,,,
5057,6,0,Camels(Male),Camels,Male,0,,,,,,,,
5057,7,,Goat Both,Goats,Both,10,10,,,,,,,
5057,7,,Camel Both,Camels,Both,10,10,,,,,,,
5057,7,,Sheep Both,Sheep,Both,20,20,,,,,,,
5058,1,,Cattle(Female),Cattle,Female,0,,,,,,,,
5058,1,,Goats(Male),Goats,Male,20,20,10,0,,,,,
5058,1,,Sheep(Male),Sheep,Male,20,20,11,0,,,,,
5058,1,,Camels(Male),Camels,Male,13,13,11,0,,,,,
5058,1,,Goats(Female),Goats,Female,40,40,20,0,8,0,8,,
5058,1,,Cattle(Male),Cattle,Male,0,,,,,,,,
5058,1,,Sheep(Female),Sheep,Female,50,50,40,0,12,0,12,,
5058,1,,Camels(Female),Camels,Female,8,8,7,1,5,3,2,,
5061,1,,Goats(Male),Goats,Male,9,9,3,5,,,,,
5061,1,,Cattle(Male),Cattle,Male,0,,,,,,,,
5061,1,,Sheep(Male),Sheep,Male,3,3,3,0,,,,,
5061,1,,Camels(Male),Camels,Male,6,6,3,1,,,,,
5061,1,,Goats(Female),Goats,Female,34,34,28,14,8,0,8,,
5061,1,,Camels(Female),Camels,Female,7,7,6,2,2,2,0,,
5061,1,,Cattle(Female),Cattle,Female,0,,,,,,,,
5061,1,,Sheep(Female),Sheep,Female,12,12,10,2,0,0,0,,
5061,2,,Sheep(Female),Sheep,Female,19,19,10,3,3,2,1,,
5061,2,,Cattle(Male),Cattle,Male,0,0,0,0,,,,,
5061,2,,Goats(Male),Goats,Male,5,5,2,1,,,,,
5061,2,,Camels(Male),Camels,Male,2,2,0,0,,,,,
5061,2,,Cattle(Female),Cattle,Female,0,0,0,0,0,0,0,,
5061,2,,Goats(Female),Goats,Female,22,22,16,10,9,7,2,,
5061,2,,Sheep(Male),Sheep,Male,8,8,3,1,,,,,
5061,2,,Camels(Female),Camels,Female,5,5,3,3,3,2,1,,
5061,3,0,Camels(Male),Camels,Male,6,1,1,0,,,,,
5061,3,0,Cattle(Female),Cattle,Female,2,2,1,0,0,0,0,,
5061,3,0,Cattle(Male),Cattle,Male,0,,,,,,,,
5061,3,0,Sheep(Male),Sheep,Male,6,3,2,0,,,,,
5061,3,0,Camels(Female),Camels,Female,5,3,3,1,3,1,2,,
5061,3,0,Goats(Female),Goats,Female,32,16,10,0,8,0,8,,
5061,3,0,Goats(Male),Goats,Male,7,4,3,0,,,,,
5061,3,0,Sheep(Female),Sheep,Female,40,21,18,0,11,0,11,,
5061,4,0,Cattle(Male),Cattle,Male,0,,,,,,,,
5061,4,0,Camels(Female),Camels,Female,5,5,4,0,1,0,1,,
5061,4,0,Sheep(Male),Sheep,Male,12,12,12,0,,,,,
5061,4,0,Goats(Female),Goats,Female,25,25,12,6,6,6,0,,
5061,4,0,Sheep(Female),Sheep,Female,30,30,20,0,0,0,0,,
5061,4,0,Goats(Male),Goats,Male,5,5,5,0,,,,,
5061,4,0,Cattle(Female),Cattle,Female,1,1,1,0,0,0,0,,
5061,4,0,Camels(Male),Camels,Male,3,3,3,0,,,,,
5061,5,0,Goats(Female),Goats,Female,20,20,15,12,15,8,7,,
5061,5,0,Cattle(Male),Cattle,Male,0,,,,,,,,
5061,5,0,Cattle(Female),Cattle,Female,0,,,,,,,,
5061,5,0,Camels(Male),Camels,Male,5,5,3,1,,,,,
5061,5,0,Sheep(Male),Sheep,Male,10,10,6,0,,,,,
5061,5,0,Goats(Male),Goats,Male,9,9,4,4,,,,,
5061,5,0,Sheep(Female),Sheep,Female,13,13,10,0,10,0,10,,
5061,5,0,Camels(Female),Camels,Female,6,4,4,3,4,2,2,,
5061,6,0,Camels(Male),Camels,Male,4,4,3,0,,,,,
5061,6,0,Cattle(Female),Cattle,Female,0,,,,,,,,
5061,6,0,Goats(Female),Goats,Female,10,10,9,4,5,0,5,,
5061,6,0,Cattle(Male),Cattle,Male,0,,,,,,,,
5061,6,0,Camels(Female),Camels,Female,6,6,4,0,3,0,3,,
5061,6,0,Goats(Male),Goats,Male,3,3,3,0,,,,,
5061,6,0,Sheep(Female),Sheep,Female,19,19,15,0,9,0,9,,
5061,6,0,Sheep(Male),Sheep,Male,14,14,8,0,,,,,
5061,7,,Sheep Both,Sheep,Both,15,15,,,,,,,
5061,7,,Goat Both,Goats,Both,10,10,,,,,,,
5066,1,,Camels(Male),Camels,Male,3,3,1,0,,,,,
5066,1,,Goats(Female),Goats,Female,8,8,6,3,3,2,1,,
5066,1,,Goats(Male),Goats,Male,3,3,1,0,,,,,
5066,1,,Camels(Female),Camels,Female,3,3,2,2,1,1,0,,
5066,1,,Cattle(Female),Cattle,Female,0,,,,,,,,
5066,1,,Sheep(Male),Sheep,Male,3,3,3,0,,,,,
5066,1,,Cattle(Male),Cattle,Male,0,,,,,,,,
5066,1,,Sheep(Female),Sheep,Female,15,15,11,0,8,0,8,,
5066,2,,Sheep(Female),Sheep,Female,15,15,10,0,10,0,10,,
5066,2,,Goats(Female),Goats,Female,6,6,4,2,4,2,2,,
5066,2,,Camels(Male),Camels,Male,1,1,1,1,,,,,
5066,2,,Cattle(Female),Cattle,Female,0,0,0,0,0,0,0,,
5066,2,,Camels(Female),Camels,Female,3,3,3,0,0,0,0,,
5066,2,,Cattle(Male),Cattle,Male,0,0,0,0,,,,,
5066,2,,Sheep(Male),Sheep,Male,3,3,1,0,,,,,
5066,2,,Goats(Male),Goats,Male,1,1,0,1,,,,,
5066,3,0,Sheep(Female),Sheep,Female,8,8,8,0,0,0,0,,
5066,3,0,Sheep(Male),Sheep,Male,5,5,4,0,,,,,
5066,3,0,Camels(Male),Camels,Male,2,2,2,0,,,,,
5066,3,0,Camels(Female),Camels,Female,3,0,3,0,1,0,1,,
5066,3,0,Goats(Female),Goats,Female,10,10,8,0,2,0,2,,
5066,3,0,Cattle(Female),Cattle,Female,0,,,,,,,,
5066,3,0,Goats(Male),Goats,Male,0,,,,,,,,
5066,3,0,Cattle(Male),Cattle,Male,0,,,,,,,,
5066,4,0,Cattle(Female),Cattle,Female,0,,,,,,,,
5066,4,0,Sheep(Male),Sheep,Male,2,2,1,0,,,,,
5066,4,0,Sheep(Female),Sheep,Female,8,8,5,0,3,0,3,,
5066,4,0,Cattle(Male),Cattle,Male,0,,,,,,,,
5066,4,0,Goats(Male),Goats,Male,3,3,0,3,,,,,
5066,4,0,Camels(Male),Camels,Male,2,2,0,0,,,,,
5066,4,0,Camels(Female),Camels,Female,3,3,3,0,3,0,3,,
5066,4,0,Goats(Female),Goats,Female,10,10,7,3,7,0,7,,
5066,5,0,Sheep(Male),Sheep,Male,5,5,4,0,,,,,
5066,5,0,Cattle(Male),Cattle,Male,0,,,,,,,,
5066,5,0,Goats(Female),Goats,Female,10,10,7,0,7,0,7,,
5066,5,0,Cattle(Female),Cattle,Female,0,,,,,,,,
5066,5,0,Sheep(Female),Sheep,Female,8,8,6,0,6,0,6,,
5066,5,0,Goats(Male),Goats,Male,3,3,0,0,,,,,
5066,5,0,Camels(Male),Camels,Male,5,5,2,0,,,,,
5066,5,0,Camels(Female),Camels,Female,3,0,3,0,3,0,3,,
5066,6,0,Goats(Female),Goats,Female,9,9,6,0,6,0,6,,
5066,6,0,Camels(Male),Camels,Male,4,4,2,0,,,,,
5066,6,0,Camels(Female),Camels,Female,3,3,2,2,2,2,0,,
5066,6,0,Sheep(Male),Sheep,Male,7,7,4,0,,,,,
5066,6,0,Goats(Male),Goats,Male,9,9,6,0,,,,,
5066,6,0,Cattle(Male),Cattle,Male,0,,,,,,,,
5066,6,0,Cattle(Female),Cattle,Female,0,,,,,,,,
5066,6,0,Sheep(Female),Sheep,Female,6,6,4,4,4,4,0,,
5066,7,,Camel Both,Camels,Both,8,8,,,,,,,
5066,7,,Sheep Both,Sheep,Both,15,15,,,,,,,
5066,7,,Goat Both,Goats,Both,15,15,,,,,,,
5067,1,,Sheep(Male),Sheep,Male,14,14,8,0,,,,,
5067,1,,Camels(Male),Camels,Male,6,6,3,0,,,,,
5067,1,,Camels(Female),Camels,Female,8,8,6,2,2,2,0,,
5067,1,,Cattle(Female),Cattle,Female,0,,,,,,,,
5067,1,,Cattle(Male),Cattle,Male,0,,,,,,,,
5067,1,,Goats(Female),Goats,Female,34,34,24,8,6,4,2,,
5067,1,,Goats(Male),Goats,Male,21,21,14,0,,,,,
5067,1,,Sheep(Female),Sheep,Female,25,25,17,0,12,0,12,,
5067,2,,Sheep(Male),Sheep,Male,9,9,2,0,,,,,
5067,2,,Cattle(Male),Cattle,Male,0,0,0,0,,,,,
5067,2,,Goats(Male),Goats,Male,11,11,5,2,,,,,
5067,2,,Cattle(Female),Cattle,Female,0,0,0,0,0,0,0,,
5067,2,,Camels(Female),Camels,Female,6,6,3,3,3,2,1,,
5067,2,,Goats(Female),Goats,Female,23,23,11,10,10,6,2,,
5067,2,,Camels(Male),Camels,Male,2,2,2,0,,,,,
5067,2,,Sheep(Female),Sheep,Female,34,34,24,12,10,2,2,,
5067,6,0,Goats(Female),Goats,Female,35,35,25,1,22,0,22,,
5067,6,0,Cattle(Male),Cattle,Male,0,,,,,,,,
5067,6,0,Sheep(Female),Sheep,Female,16,16,12,0,4,0,4,,
5067,6,0,Cattle(Female),Cattle,Female,0,,,,,,,,
5067,6,0,Camels(Female),Camels,Female,5,5,4,0,1,0,1,,
5067,6,0,Goats(Male),Goats,Male,7,7,2,0,,,,,
5067,6,0,Camels(Male),Camels,Male,2,2,2,0,,,,,
5067,6,0,Sheep(Male),Sheep,Male,3,3,2,0,,,,,
5067,7,,Camel Both,Camels,Both,7,4,,,,,,,
5067,7,,Goat Both,Goats,Both,20,20,,,,,,,
5067,7,,Sheep Both,Sheep,Both,50,15,,,,,,,
5068,1,,Cattle(Male),Cattle,Male,0,,,,,,,,
5068,1,,Cattle(Female),Cattle,Female,0,,,,,,,,
5068,1,,Goats(Male),Goats,Male,4,4,1,0,,,,,
5068,1,,Sheep(Female),Sheep,Female,21,21,12,0,8,0,8,,
5068,1,,Camels(Female),Camels,Female,11,11,8,3,3,2,1,,
5068,1,,Sheep(Male),Sheep,Male,3,3,1,0,,,,,
5068,1,,Goats(Female),Goats,Female,17,17,11,7,7,7,0,,
5068,1,,Camels(Male),Camels,Male,3,3,2,0,,,,,
5068,2,,Cattle(Male),Cattle,Male,0,0,0,0,,,,,
5068,2,,Goats(Female),Goats,Female,9,9,6,5,5,4,1,,
5068,2,,Sheep(Female),Sheep,Female,10,10,6,5,4,3,1,,
5068,2,,Camels(Female),Camels,Female,10,10,6,6,0,0,0,,
5068,2,,Cattle(Female),Cattle,Female,0,0,0,0,0,0,0,,
5068,2,,Camels(Male),Camels,Male,4,4,1,0,,,,,
5068,2,,Goats(Male),Goats,Male,2,2,1,1,,,,,
